name,type,category,population
Malta,5,Malta,418755
Malta,5,World,6983366243
Malta,6,Malta,456579
Malta,6,World,7424353182
Malta,7,Malta,515357
Malta,7,World,7838735246
Marshall Islands,1,Marshall Islands,23969
Marshall Islands,1,World,3694112692
Marshall Islands,2,Marshall Islands,31988
Marshall Islands,2,World,4442368383
Marshall Islands,3,Marshall Islands,46047
Marshall Islands,3,World,5314145618
Marshall Islands,4,Marshall Islands,54224
Marshall Islands,4,World,6147001479
Marshall Islands,5,Marshall Islands,53416
Marshall Islands,5,World,6983731582
Marshall Islands,6,Marshall Islands,49410
Marshall Islands,6,World,7424760351
Marshall Islands,7,Marshall Islands,43413
Marshall Islands,7,World,7839207190
Martinique,1,Martinique,326428
Martinique,1,World,3693810233
Martinique,2,Martinique,333786
Martinique,2,World,4442066585
Martinique,3,Martinique,374271
Martinique,3,World,5313817394
Martinique,4,Martinique,432543
Martinique,4,World,6146623160
Martinique,5,Martinique,392181
Martinique,5,World,6983392817
Martinique,6,Martinique,383515
Martinique,6,World,7424426246
Martinique,7,Martinique,370391
Martinique,7,World,7838880212
Mauritania,1,Mauritania,1122198
Mauritania,1,World,3693014463
Mauritania,2,Mauritania,1506694
Mauritania,2,World,4440893677
Mauritania,3,Mauritania,2006027
Mauritania,3,World,5312185638
Mauritania,4,Mauritania,2695003
Mauritania,4,World,6144360700
Mauritania,5,Mauritania,3419461
Mauritania,5,World,6980365537
Mauritania,6,Mauritania,3946220
Mauritania,6,World,7420863541
Mauritania,7,Mauritania,4498604
Mauritania,7,World,7834751999
Mauritius,1,Mauritius,830115
Mauritius,1,World,3693306546
Mauritius,2,Mauritius,954865
Mauritius,2,World,4441445506
Mauritius,3,Mauritius,1090290
Mauritius,3,World,5313101375
Mauritius,4,Mauritius,1215930
Mauritius,4,World,6145839773
Mauritius,5,Mauritius,1283330
Mauritius,5,World,6982501668
Mauritius,6,Mauritius,1293153
Mauritius,6,World,7423516608
Mauritius,7,Mauritius,1297828
Mauritius,7,World,7837952775
Mayotte,1,Mayotte,35383
Mayotte,1,World,3694101278
Mayotte,2,Mayotte,52233
Mayotte,2,World,4442348138
Mayotte,3,Mayotte,92659
Mayotte,3,World,5314099006
Mayotte,4,Mayotte,159215
Mayotte,4,World,6146896488
Mayotte,5,Mayotte,211786
Mayotte,5,World,6983573212
Mayotte,6,Mayotte,249545
Mayotte,6,World,7424560216
Mayotte,7,Mayotte,305587
Mayotte,7,World,7838945016
Mexico,1,Mexico,50289306
Mexico,1,World,3643847355
Mexico,2,Mexico,67705186
Mexico,2,World,4374695185
Mexico,3,Mexico,81720428
Mexico,3,World,5232471237
Mexico,4,Mexico,97873442
Mexico,4,World,6049182261
Mexico,5,Mexico,112532401
Mexico,5,World,6871252597
Mexico,6,Mexico,120149897
Mexico,6,World,7304659864
Mexico,7,Mexico,125998302
Mexico,7,World,7713252301
Micronesia,1,Micronesia,58989
Micronesia,1,World,3694077672
Micronesia,2,Micronesia,76299
Micronesia,2,World,4442324072
Micronesia,3,Micronesia,98603
Micronesia,3,World,5314093062
Micronesia,4,Micronesia,111709
Micronesia,4,World,6146943994
Micronesia,5,Micronesia,107588
Micronesia,5,World,6983677410
Micronesia,6,Micronesia,109462
Micronesia,6,World,7424700299
Micronesia,7,Micronesia,112106
Micronesia,7,World,7839138497
Moldova,1,Moldova,3711140
Moldova,1,World,3690425521
Moldova,2,Moldova,4103240
Moldova,2,World,4438297131
Moldova,3,Moldova,4480199
Moldova,3,World,5309711466
Moldova,4,Moldova,4251573
Moldova,4,World,6142804130
Moldova,5,Moldova,3678186
Moldova,5,World,6980106812
Moldova,6,Moldova,3277388
Moldova,6,World,7421532373
Moldova,7,Moldova,3084847
Moldova,7,World,7836165756
Monaco,1,Monaco,24270
Monaco,1,World,3694112391
Monaco,2,Monaco,27076
Monaco,2,World,4442373295
Monaco,3,Monaco,30329
Monaco,3,World,5314161336
Monaco,4,Monaco,32465
Monaco,4,World,6147023238
Monaco,5,Monaco,33178
Monaco,5,World,6983751820
Monaco,6,Monaco,36760
Monaco,6,World,7424773001
Monaco,7,Monaco,36922
Monaco,7,World,7839213681
Mongolia,1,Mongolia,1293880
Mongolia,1,World,3692842781
Mongolia,2,Mongolia,1697780
Mongolia,2,World,4440702591
Mongolia,3,Mongolia,2161433
Mongolia,3,World,5312030232
Mongolia,4,Mongolia,2450979
Mongolia,4,World,6144604724
Mongolia,5,Mongolia,2702520
Mongolia,5,World,6981082478
Mongolia,6,Mongolia,2964749
Mongolia,6,World,7421845012
Mongolia,7,Mongolia,3294335
Mongolia,7,World,7835956268
Montenegro,1,Montenegro,530268
Montenegro,1,World,3693606393
Montenegro,2,Montenegro,589324
Montenegro,2,World,4441811047
Montenegro,3,Montenegro,621442
Montenegro,3,World,5313570223
Montenegro,4,Montenegro,633324
Montenegro,4,World,6146422379
Montenegro,5,Montenegro,631044
Montenegro,5,World,6983153954
Montenegro,6,Montenegro,633966
Montenegro,6,World,7424175795
Montenegro,7,Montenegro,629048
Montenegro,7,World,7838621555
Montserrat,1,Montserrat,11402
Montserrat,1,World,3694125259
Montserrat,2,Montserrat,11452
Montserrat,2,World,4442388919
Montserrat,3,Montserrat,10805
Montserrat,3,World,5314180860
Montserrat,4,Montserrat,5138
Montserrat,4,World,6147050565
Montserrat,5,Montserrat,4938
Montserrat,5,World,6983780060
Montserrat,6,Montserrat,5059
Montserrat,6,World,7424804702
Montserrat,7,Montserrat,4500
Montserrat,7,World,7839246103
Morocco,1,Morocco,15274351
Morocco,1,World,3678862310
Morocco,2,Morocco,19678444
Morocco,2,World,4422721927
Morocco,3,Morocco,24570814
Morocco,3,World,5289620851
Morocco,4,Morocco,28554415
Morocco,4,World,6118501288
Morocco,5,Morocco,32464865
Morocco,5,World,6951320133
Morocco,6,Morocco,34680458
Morocco,6,World,7390129303
Morocco,7,Morocco,36688772
Morocco,7,World,7802561831
Mozambique,1,Mozambique,8411676
Mozambique,1,World,3685724985
Mozambique,2,Mozambique,11413587
Mozambique,2,World,4430986784
Mozambique,3,Mozambique,13303459
Mozambique,3,World,5300888206
Mozambique,4,Mozambique,17768505
Mozambique,4,World,6129287198
Mozambique,5,Mozambique,23073723
Mozambique,5,World,6960711275
Mozambique,6,Mozambique,26843246
Mozambique,6,World,7397966515
Mozambique,7,Mozambique,31178239
Mozambique,7,World,7808072364
Myanmar,1,Myanmar,27284112
Myanmar,1,World,3666852549
Myanmar,2,Myanmar,33465781
Myanmar,2,World,4408934590
Myanmar,3,Myanmar,40099553
Myanmar,3,World,5274092112
Myanmar,4,Myanmar,45538332
Myanmar,4,World,6101517371
Myanmar,5,Myanmar,49390988
Myanmar,5,World,6934394010
Myanmar,6,Myanmar,51483949
Myanmar,6,World,7373325812
Myanmar,7,Myanmar,53423198
Myanmar,7,World,7785827405
Namibia,1,Namibia,754467
Namibia,1,World,3693382194
Namibia,2,Namibia,975994
Namibia,2,World,4441424377
Namibia,3,Namibia,1369011
Namibia,3,World,5312822654
Namibia,4,Namibia,1819141
Namibia,4,World,6145236562
Namibia,5,Namibia,2099271
Namibia,5,World,6981685727
Namibia,6,Namibia,2282704
Namibia,6,World,7422527057
Namibia,7,Namibia,2489098
Namibia,7,World,7836761505
Nauru,1,Nauru,6663
Nauru,1,World,3694129998
Nauru,2,Nauru,7635
Nauru,2,World,4442392736
Nauru,3,Nauru,9598
Nauru,3,World,5314182067
Nauru,4,Nauru,10377
Nauru,4,World,6147045326
Nauru,5,Nauru,10241
Nauru,5,World,6983774757
Nauru,6,Nauru,11185
Nauru,6,World,7424798576
Nauru,7,Nauru,12315
Nauru,7,World,7839238288
Nepal,1,Nepal,12501285
Nepal,1,World,3681635376
Nepal,2,Nepal,15600442
Nepal,2,World,4426799929
Nepal,3,Nepal,19616530
Nepal,3,World,5294575135
Nepal,4,Nepal,24559500
Nepal,4,World,6122496203
Nepal,5,Nepal,27161567
Nepal,5,World,6956623431
Nepal,6,Nepal,27610325
Nepal,6,World,7397199436
Nepal,7,Nepal,29348627
Nepal,7,World,7809901976
Netherlands,1,Netherlands,13037686
Netherlands,1,World,3681098975
Netherlands,2,Netherlands,14130387
Netherlands,2,World,4428269984
Netherlands,3,Netherlands,14944548
Netherlands,3,World,5299247117
Netherlands,4,Netherlands,15899135
Netherlands,4,World,6131156568
Netherlands,5,Netherlands,16617116
Netherlands,5,World,6967167882
Netherlands,6,Netherlands,17041107
Netherlands,6,World,7407768654
Netherlands,7,Netherlands,17434557
Netherlands,7,World,7821816046
New Caledonia,1,New Caledonia,110982
New Caledonia,1,World,3694025679
New Caledonia,2,New Caledonia,148599
New Caledonia,2,World,4442251772
New Caledonia,3,New Caledonia,177264
New Caledonia,3,World,5314014401
New Caledonia,4,New Caledonia,221537
New Caledonia,4,World,6146834166
New Caledonia,5,New Caledonia,261426
New Caledonia,5,World,6983523572
New Caledonia,6,New Caledonia,283032
New Caledonia,6,World,7424526729
New Caledonia,7,New Caledonia,286403
New Caledonia,7,World,7838964200
New Zealand,1,New Zealand,2824061
New Zealand,1,World,3691312600
New Zealand,2,New Zealand,3147168
New Zealand,2,World,4439253203
New Zealand,3,New Zealand,3397389
New Zealand,3,World,5310794276
New Zealand,4,New Zealand,3855266
New Zealand,4,World,6143200437
New Zealand,5,New Zealand,4346338
New Zealand,5,World,6979438660
New Zealand,6,New Zealand,4590590
New Zealand,6,World,7420219171
New Zealand,7,New Zealand,5061133
New Zealand,7,World,7834189470
Nicaragua,1,Nicaragua,2444767
Nicaragua,1,World,3691691894
Nicaragua,2,Nicaragua,3303309
Nicaragua,2,World,4439097062
Nicaragua,3,Nicaragua,4227820
Nicaragua,3,World,5309963845
Nicaragua,4,Nicaragua,5123222
Nicaragua,4,World,6141932481
Nicaragua,5,Nicaragua,5855734
Nicaragua,5,World,6977929264
Nicaragua,6,Nicaragua,6298598
Nicaragua,6,World,7418511163
Nicaragua,7,Nicaragua,6755895
Nicaragua,7,World,7832494708
Niger,1,Niger,4669708
Niger,1,World,3689466953
Niger,2,Niger,6173177
Niger,2,World,4436227194
Niger,3,Niger,8370647
Niger,3,World,5305821018
Niger,4,Niger,11622665
Niger,4,World,6135433038
Niger,5,Niger,16647543
Niger,5,World,6967137455
Niger,6,Niger,20128124
Niger,6,World,7404681637
Niger,7,Niger,24333639
Niger,7,World,7814916964
Nigeria,1,Nigeria,55569264
Nigeria,1,World,3638567397
Nigeria,2,Nigeria,72951439
Nigeria,2,World,4369448932
Nigeria,3,Nigeria,95214257
Nigeria,3,World,5218977408
Nigeria,4,Nigeria,122851984
Nigeria,4,World,6024203719
Nigeria,5,Nigeria,160952853
Nigeria,5,World,6822832145
Nigeria,6,Nigeria,183995785
Nigeria,6,World,7240813976
Nigeria,7,Nigeria,208327405
Nigeria,7,World,7630923198
Niue,1,Niue,5185
Niue,1,World,3694131476
Niue,2,Niue,3637
Niue,2,World,4442396734
Niue,3,Niue,2533
Niue,3,World,5314189132
Niue,4,Niue,2074
Niue,4,World,6147053629
Niue,5,Niue,1812
Niue,5,World,6983783186
Niue,6,Niue,1847
Niue,6,World,7424807914
Niue,7,Niue,1942
Niue,7,World,7839248661
North Korea,1,North Korea,14996879
North Korea,1,World,3679139782
North Korea,2,North Korea,17973650
North Korea,2,World,4424426721
North Korea,3,North Korea,20799523
North Korea,3,World,5293392142
North Korea,4,North Korea,23367059
North Korea,4,World,6123688644
North Korea,5,North Korea,24686435
North Korea,5,World,6959098563
North Korea,6,North Korea,25258015
North Korea,6,World,7399551746
North Korea,7,North Korea,25867467
North Korea,7,World,7813383136
North Macedonia,1,North Macedonia,1656783
North Macedonia,1,World,3692479878
North Macedonia,2,North Macedonia,1907023
North Macedonia,2,World,4440493348
North Macedonia,3,North Macedonia,2044174
North Macedonia,3,World,5312147491
North Macedonia,4,North Macedonia,2037936
North Macedonia,4,World,6145017767
North Macedonia,5,North Macedonia,2093828
North Macedonia,5,World,6981691170
North Macedonia,6,North Macedonia,2107962
North Macedonia,6,World,7422701799
North Macedonia,7,North Macedonia,2111072
North Macedonia,7,World,7837139531
Northern Mariana Islands,1,Northern Mariana Islands,10143
Northern Mariana Islands,1,World,3694126518
Northern Mariana Islands,2,Northern Mariana Islands,17613
Northern Mariana Islands,2,World,4442382758
Northern Mariana Islands,3,Northern Mariana Islands,48002
Northern Mariana Islands,3,World,5314143663
Northern Mariana Islands,4,Northern Mariana Islands,80338
Northern Mariana Islands,4,World,6146975365
Northern Mariana Islands,5,Northern Mariana Islands,54087
Northern Mariana Islands,5,World,6983730911
Northern Mariana Islands,6,Northern Mariana Islands,51514
Northern Mariana Islands,6,World,7424758247
Northern Mariana Islands,7,Northern Mariana Islands,49587
Northern Mariana Islands,7,World,7839201016
Norway,1,Norway,3875546
Norway,1,World,3690261115
Norway,2,Norway,4085776
Norway,2,World,4438314595
Norway,3,Norway,4241636
Norway,3,World,5309950029
Norway,4,Norway,4491202
Norway,4,World,6142564501
Norway,5,Norway,4889741
Norway,5,World,6978895257
Norway,6,Norway,5190356
Norway,6,World,7419619405
Norway,7,Norway,5379839
Norway,7,World,7833870764
Oman,1,Oman,670693
Oman,1,World,3693465968
Oman,2,Oman,1017462
Oman,2,World,4441382909
Oman,3,Oman,1804524
Oman,3,World,5312387141
Oman,4,Oman,2344253
Oman,4,World,6144711450
Oman,5,Oman,2881914
Oman,5,World,6980903084
Oman,6,Oman,4191776
Oman,6,World,7420617985
Oman,7,Oman,4543399
Oman,7,World,7834707204
Pakistan,1,Pakistan,59290872
Pakistan,1,World,3634845789
Pakistan,2,Pakistan,80624057
Pakistan,2,World,4361776314
Pakistan,3,Pakistan,115414069
Pakistan,3,World,5198777596
Pakistan,4,Pakistan,154369924
Pakistan,4,World,5992685779
Pakistan,5,Pakistan,194454498
Pakistan,5,World,6789330500
Pakistan,6,Pakistan,210969298
Pakistan,6,World,7213840463
Pakistan,7,Pakistan,227196741
Pakistan,7,World,7612053862
Palau,1,Palau,11366
Palau,1,World,3694125295
Palau,2,Palau,12252
Palau,2,World,4442388119
Palau,3,Palau,15293
Palau,3,World,5314176372
Palau,4,Palau,19726
Palau,4,World,6147035977
Palau,5,Palau,18540
Palau,5,World,6983766458
Palau,6,Palau,17794
Palau,6,World,7424791967
Palau,7,Palau,17972
Palau,7,World,7839232631
Palestine,1,Palestine,1118241
Palestine,1,World,3693018420
Palestine,2,Palestine,1453620
Palestine,2,World,4440946751
Palestine,3,Palestine,2124609
Palestine,3,World,5312067056
Palestine,4,Palestine,3139954
Palestine,4,World,6143915749
Palestine,5,Palestine,3992278
Palestine,5,World,6979792720
Palestine,6,Palestine,4484614
Palestine,6,World,7420325147
Palestine,7,Palestine,5019401
Palestine,7,World,7834231202
Panama,1,Panama,1516188
Panama,1,World,3692620473
Panama,2,Panama,1956987
Panama,2,World,4440443384
Panama,3,Panama,2449968
Panama,3,World,5311741697
Panama,4,Panama,3001731
Panama,4,World,6144053972
Panama,5,Panama,3623617
Panama,5,World,6980161381
Panama,6,Panama,3957099
Panama,6,World,7420852662
Panama,7,Panama,4294396
Panama,7,World,7834956207
Papua New Guinea,1,Papua New Guinea,2489059
Papua New Guinea,1,World,3691647602
Papua New Guinea,2,Papua New Guinea,3104788
Papua New Guinea,2,World,4439295583
Papua New Guinea,3,Papua New Guinea,3864972
Papua New Guinea,3,World,5310326693
Papua New Guinea,4,Papua New Guinea,5508297
Papua New Guinea,4,World,6141547406
Papua New Guinea,5,Papua New Guinea,7583269
Papua New Guinea,5,World,6976201729
Papua New Guinea,6,Papua New Guinea,8682174
Papua New Guinea,6,World,7416127587
Papua New Guinea,7,Papua New Guinea,9749640
Papua New Guinea,7,World,7829500963
Paraguay,1,Paraguay,2408787
Paraguay,1,World,3691727874
Paraguay,2,Paraguay,3078912
Paraguay,2,World,4439321459
Paraguay,3,Paraguay,4059195
Paraguay,3,World,5310132470
Paraguay,4,Paraguay,5123819
Paraguay,4,World,6141931884
Paraguay,5,Paraguay,5768613
Paraguay,5,World,6978016385
Paraguay,6,Paraguay,6177950
Paraguay,6,World,7418631811
Paraguay,7,Paraguay,6618695
Paraguay,7,World,7832631908
Peru,1,Peru,13562371
Peru,1,World,3680574290
Peru,2,Peru,17492406
Peru,2,World,4424907965
Peru,3,Peru,22109099
Peru,3,World,5292082566
Peru,4,Peru,26654439
Peru,4,World,6120401264
Peru,5,Peru,29229572
Peru,5,World,6954555426
Peru,6,Peru,30711863
Peru,6,World,7394097898
Peru,7,Peru,33304756
Peru,7,World,7805945847
Philippines,1,Philippines,37435586
Philippines,1,World,3656701075
Philippines,2,Philippines,48419546
Philippines,2,World,4393980825
Philippines,3,Philippines,61558898
Philippines,3,World,5252632767
Philippines,4,Philippines,77958223
Philippines,4,World,6069097480
Philippines,5,Philippines,94636700
Philippines,5,World,6889148298
Philippines,6,Philippines,103031365
Philippines,6,World,7321778396
Philippines,7,Philippines,112190977
Philippines,7,World,7727059626
Poland,1,Poland,32482943
Poland,1,World,3661653718
Poland,2,Poland,35521429
Poland,2,World,4406878942
Poland,3,Poland,38064255
Poland,3,World,5276127410
Poland,4,Poland,38504431
Poland,4,World,6108551272
Poland,5,Poland,38597353
Poland,5,World,6945187645
Poland,6,Poland,38553146
Poland,6,World,7386256615
Poland,7,Poland,38428366
Poland,7,World,7800822237
Portugal,1,Portugal,8683631
Portugal,1,World,3685453030
Portugal,2,Portugal,9785252
Portugal,2,World,4432615119
Portugal,3,Portugal,10007346
Portugal,3,World,5304184319
Portugal,4,Portugal,10300626
Portugal,4,World,6136755077
Portugal,5,Portugal,10588401
Portugal,5,World,6973196597
Portugal,6,Portugal,10365435
Portugal,6,World,7414444326
Portugal,7,Portugal,10298192
Portugal,7,World,7828952411
Puerto Rico,1,Puerto Rico,2737619
Puerto Rico,1,World,3691399042
Puerto Rico,2,Puerto Rico,3214568
Puerto Rico,2,World,4439185803
Puerto Rico,3,Puerto Rico,3543776
Puerto Rico,3,World,5310647889
Puerto Rico,4,Puerto Rico,3827108
Puerto Rico,4,World,6143228595
Puerto Rico,5,Puerto Rico,3717922
Puerto Rico,5,World,6980067076
Puerto Rico,6,Puerto Rico,3497335
Puerto Rico,6,World,7421312426
Puerto Rico,7,Puerto Rico,3271564
Puerto Rico,7,World,7835979039
Qatar,1,Qatar,118007
Qatar,1,World,3694018654
Qatar,2,Qatar,277450
Qatar,2,World,4442122921
Qatar,3,Qatar,441675
Qatar,3,World,5313749990
Qatar,4,Qatar,645937
Qatar,4,World,6146409766
Qatar,5,Qatar,1713504
Qatar,5,World,6982071494
Qatar,6,Qatar,2414573
Qatar,6,World,7422395188
Qatar,7,Qatar,2760385
Qatar,7,World,7836490218
Republic of the Congo,1,Republic of the Congo,1396989
Republic of the Congo,1,World,3692739672
Republic of the Congo,2,Republic of the Congo,1829256
Republic of the Congo,2,World,4440571115
Republic of the Congo,3,Republic of the Congo,2385435
Republic of the Congo,3,World,5311806230
Republic of the Congo,4,Republic of the Congo,3134030
Republic of the Congo,4,World,6143921673
Republic of the Congo,5,Republic of the Congo,4437884
Republic of the Congo,5,World,6979347114
Republic of the Congo,6,Republic of the Congo,5064386
Republic of the Congo,6,World,7419745375
Republic of the Congo,7,Republic of the Congo,5702174
Republic of the Congo,7,World,7833548429
Reunion,1,Reunion,473925
Reunion,1,World,3693662736
Reunion,2,Reunion,551674
Reunion,2,World,4441848697
Reunion,3,Reunion,658992
Reunion,3,World,5313532673
Reunion,4,Reunion,785424
Reunion,4,World,6146270279
Reunion,5,Reunion,890130
Reunion,5,World,6982894868
Reunion,6,Reunion,922495
Reunion,6,World,7423887266
Reunion,7,Reunion,957822
Reunion,7,World,7838292781
Romania,1,Romania,19922618
Romania,1,World,3674214043
Romania,2,Romania,22125224
Romania,2,World,4420275147
Romania,3,Romania,22836234
Romania,3,World,5291355431
Romania,4,Romania,21919876
Romania,4,World,6125135827
Romania,5,Romania,20335211
Romania,5,World,6963449787
Romania,6,Romania,19906079
Romania,6,World,7404903682
Romania,7,Romania,19442038
Romania,7,World,7819808565
Russia,1,Russia,130093010
Russia,1,World,3564043651
Russia,2,Russia,138257420
Russia,2,World,4304142951
Russia,3,Russia,148005704
Russia,3,World,5166185961
Russia,4,Russia,146844839
Russia,4,World,6000210864
Russia,5,Russia,143242599
Russia,5,World,6840542399
Russia,6,Russia,144668389
Russia,6,World,7280141372
Russia,7,Russia,145617329
Russia,7,World,7693633274
Rwanda,1,Rwanda,3896367
Rwanda,1,World,3690240294
Rwanda,2,Rwanda,5247532
Rwanda,2,World,4437152839
Rwanda,3,Rwanda,7319962
Rwanda,3,World,5306871703
Rwanda,4,Rwanda,8109989
Rwanda,4,World,6138945714
Rwanda,5,Rwanda,10309031
Rwanda,5,World,6973475967
Rwanda,6,Rwanda,11642959
Rwanda,6,World,7413166802
Rwanda,7,Rwanda,13146362
Rwanda,7,World,7826104241
Saint Barthelemy,1,Saint Barthelemy,2417
Saint Barthelemy,1,World,3694134244
Saint Barthelemy,2,Saint Barthelemy,2983
Saint Barthelemy,2,World,4442397388
Saint Barthelemy,3,Saint Barthelemy,5168
Saint Barthelemy,3,World,5314186497
Saint Barthelemy,4,Saint Barthelemy,7082
Saint Barthelemy,4,World,6147048621
Saint Barthelemy,5,Saint Barthelemy,8988
Saint Barthelemy,5,World,6983776010
Saint Barthelemy,6,Saint Barthelemy,9643
Saint Barthelemy,6,World,7424800118
Saint Barthelemy,7,Saint Barthelemy,10681
Saint Barthelemy,7,World,7839239922
Saint Kitts and Nevis,1,Saint Kitts and Nevis,44968
Saint Kitts and Nevis,1,World,3694091693
Saint Kitts and Nevis,2,Saint Kitts and Nevis,43097
Saint Kitts and Nevis,2,World,4442357274
Saint Kitts and Nevis,3,Saint Kitts and Nevis,40636
Saint Kitts and Nevis,3,World,5314151029
Saint Kitts and Nevis,4,Saint Kitts and Nevis,45461
Saint Kitts and Nevis,4,World,6147010242
Saint Kitts and Nevis,5,Saint Kitts and Nevis,47403
Saint Kitts and Nevis,5,World,6983737595
Saint Kitts and Nevis,6,Saint Kitts and Nevis,47790
Saint Kitts and Nevis,6,World,7424761971
Saint Kitts and Nevis,7,Saint Kitts and Nevis,47642
Saint Kitts and Nevis,7,World,7839202961
Saint Lucia,1,Saint Lucia,103090
Saint Lucia,1,World,3694033571
Saint Lucia,2,Saint Lucia,121633
Saint Lucia,2,World,4442278738
Saint Lucia,3,Saint Lucia,142301
Saint Lucia,3,World,5314049364
Saint Lucia,4,Saint Lucia,159500
Saint Lucia,4,World,6146896203
Saint Lucia,5,Saint Lucia,170935
Saint Lucia,5,World,6983614063
Saint Lucia,6,Saint Lucia,175623
Saint Lucia,6,World,7424634138
Saint Lucia,7,Saint Lucia,179237
Saint Lucia,7,World,7839071366
Saint Martin,1,Saint Martin,5802
Saint Martin,1,World,3694130859
Saint Martin,2,Saint Martin,7776
Saint Martin,2,World,4442392595
Saint Martin,3,Saint Martin,28127
Saint Martin,3,World,5314163538
Saint Martin,4,Saint Martin,29610
Saint Martin,4,World,6147026093
Saint Martin,5,Saint Martin,36458
Saint Martin,5,World,6983748540
Saint Martin,6,Saint Martin,35020
Saint Martin,6,World,7424774741
Saint Martin,7,Saint Martin,32552
Saint Martin,7,World,7839218051
Saint Pierre and Miquelon,1,Saint Pierre and Miquelon,5537
Saint Pierre and Miquelon,1,World,3694131124
Saint Pierre and Miquelon,2,Saint Pierre and Miquelon,6106
Saint Pierre and Miquelon,2,World,4442394265
Saint Pierre and Miquelon,3,Saint Pierre and Miquelon,6324
Saint Pierre and Miquelon,3,World,5314185341
Saint Pierre and Miquelon,4,Saint Pierre and Miquelon,6274
Saint Pierre and Miquelon,4,World,6147049429
Saint Pierre and Miquelon,5,Saint Pierre and Miquelon,6052
Saint Pierre and Miquelon,5,World,6983778946
Saint Pierre and Miquelon,6,Saint Pierre and Miquelon,5978
Saint Pierre and Miquelon,6,World,7424803783
Saint Pierre and Miquelon,7,Saint Pierre and Miquelon,5906
Saint Pierre and Miquelon,7,World,7839244697
Saint Vincent and the Grenadines,1,Saint Vincent and the Grenadines,98459
Saint Vincent and the Grenadines,1,World,3694038202
Saint Vincent and the Grenadines,2,Saint Vincent and the Grenadines,107480
Saint Vincent and the Grenadines,2,World,4442292891
Saint Vincent and the Grenadines,3,Saint Vincent and the Grenadines,112487
Saint Vincent and the Grenadines,3,World,5314079178
Saint Vincent and the Grenadines,4,Saint Vincent and the Grenadines,113813
Saint Vincent and the Grenadines,4,World,6146941890
Saint Vincent and the Grenadines,5,Saint Vincent and the Grenadines,109308
Saint Vincent and the Grenadines,5,World,6983675690
Saint Vincent and the Grenadines,6,Saint Vincent and the Grenadines,106482
Saint Vincent and the Grenadines,6,World,7424703279
Saint Vincent and the Grenadines,7,Saint Vincent and the Grenadines,104632
Saint Vincent and the Grenadines,7,World,7839145971
Samoa,1,Samoa,142771
Samoa,1,World,3693993890
Samoa,2,Samoa,164905
Samoa,2,World,4442235466
Samoa,3,Samoa,168186
Samoa,3,World,5314023479
Samoa,4,Samoa,184008
Samoa,4,World,6146871695
Samoa,5,Samoa,194672
Samoa,5,World,6983590326
Samoa,6,Samoa,203571
Samoa,6,World,7424606190
Samoa,7,Samoa,214929
Samoa,7,World,7839035674
San Marino,1,San Marino,18169
San Marino,1,World,3694118492
San Marino,2,San Marino,21346
San Marino,2,World,4442379025
San Marino,3,San Marino,23132
San Marino,3,World,5314168533
San Marino,4,San Marino,26823
San Marino,4,World,6147028880
San Marino,5,San Marino,31608
San Marino,5,World,6983753390
San Marino,6,San Marino,33570
San Marino,6,World,7424776191
San Marino,7,San Marino,34007
San Marino,7,World,7839216596
Sao Tome and Principe,1,Sao Tome and Principe,77583
Sao Tome and Principe,1,World,3694059078
Sao Tome and Principe,2,Sao Tome and Principe,97210
Sao Tome and Principe,2,World,4442303161
Sao Tome and Principe,3,Sao Tome and Principe,120343
Sao Tome and Principe,3,World,5314071322
Sao Tome and Principe,4,Sao Tome and Principe,143714
Sao Tome and Principe,4,World,6146911989
Sao Tome and Principe,5,Sao Tome and Principe,182138
Sao Tome and Principe,5,World,6983602860
Sao Tome and Principe,6,Sao Tome and Principe,201124
Sao Tome and Principe,6,World,7424608637
Sao Tome and Principe,7,Sao Tome and Principe,218641
Sao Tome and Principe,7,World,7839031962
Saudi Arabia,1,Saudi Arabia,6106191
Saudi Arabia,1,World,3688030470
Saudi Arabia,2,Saudi Arabia,10171710
Saudi Arabia,2,World,4432228661
Saudi Arabia,3,Saudi Arabia,16004763
Saudi Arabia,3,World,5298186902
Saudi Arabia,4,Saudi Arabia,21547390
Saudi Arabia,4,World,6125508313
Saudi Arabia,5,Saudi Arabia,29411929
Saudi Arabia,5,World,6954373069
Saudi Arabia,6,Saudi Arabia,32749848
Saudi Arabia,6,World,7392059913
Saudi Arabia,7,Saudi Arabia,35997107
Saudi Arabia,7,World,7803253496
Senegal,1,Senegal,4367744
Senegal,1,World,3689768917
Senegal,2,Senegal,5703869
Senegal,2,World,4436696502
Senegal,3,Senegal,7536001
Senegal,3,World,5306655664
Senegal,4,Senegal,9704287
Senegal,4,World,6137351416
Senegal,5,Senegal,12530121
Senegal,5,World,6971254877
Senegal,6,Senegal,14356181
Senegal,6,World,7410453580
Senegal,7,Senegal,16436119
Senegal,7,World,7822814484
Serbia,1,Serbia,7193533
Serbia,1,World,3686943128
Serbia,2,Serbia,7777010
Serbia,2,World,4434623361
Serbia,3,Serbia,7987529
Serbia,3,World,5306204136
Serbia,4,Serbia,7935022
Serbia,4,World,6139120681
Serbia,5,Serbia,7653748
Serbia,5,World,6976131250
Serbia,6,Serbia,7519496
Serbia,6,World,7417290265
Serbia,7,Serbia,7358005
Serbia,7,World,7831892598
Seychelles,1,Seychelles,54379
Seychelles,1,World,3694082282
Seychelles,2,Seychelles,65290
